village_id,type,url,note
10018010014,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169535503360331776&type=s&id=45&serno=cec5f38a-2ca6-4d27-ab5b-d5441e621303,2
10018010015,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169535335655280640&type=s&id=45&serno=f4bc8bae-e902-41b1-8951-7c175825e119,1
10018010015,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169535335655280640&type=s&id=45&serno=f4bc8bae-e902-41b1-8951-7c175825e119,2
10018010049,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169535185939599360&type=s&id=45&serno=4d5b521a-f129-485b-9033-1bb5fb60db65,1
10018010049,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169535185939599360&type=s&id=45&serno=4d5b521a-f129-485b-9033-1bb5fb60db65,2
10018010028,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169535022789562368&type=s&id=45&serno=ffad6bbf-91b6-4764-8d1c-387b0ac78695,1
10018010028,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169535022789562368&type=s&id=45&serno=ffad6bbf-91b6-4764-8d1c-387b0ac78695,2
10018010031,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169533966462488576&type=s&id=45&serno=1ade3a79-2eb0-496b-bd0a-7a5712b4c252,1
10018010031,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169533966462488576&type=s&id=45&serno=1ade3a79-2eb0-496b-bd0a-7a5712b4c252,2
10018010052,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169533693761425408&type=s&id=45&serno=6779f6e9-6e39-408e-b924-c2fcc0f349ce,1
10018010052,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169533693761425408&type=s&id=45&serno=6779f6e9-6e39-408e-b924-c2fcc0f349ce,2
10018010030,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169533551092174848&type=s&id=45&serno=b7d5c5b3-bb9d-4b69-839a-94319163c857,1
10018010030,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169533551092174848&type=s&id=45&serno=b7d5c5b3-bb9d-4b69-839a-94319163c857,2
10018010053,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169533345936183296&type=s&id=45&serno=10a9fcc6-2910-4e5c-b3e9-d8c9a2d9c11f,1
10018010053,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169533345936183296&type=s&id=45&serno=10a9fcc6-2910-4e5c-b3e9-d8c9a2d9c11f,2
10018010054,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169533255834144768&type=s&id=45&serno=8a5ae4b1-e2ae-481f-82af-6f14b6d018ca,1
10018010054,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169533255834144768&type=s&id=45&serno=8a5ae4b1-e2ae-481f-82af-6f14b6d018ca,2
10018030012,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169532121488822272&type=s&id=45&serno=7b5fa701-d5b7-47cf-9297-c5d31257703a,1
10018030012,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169532121488822272&type=s&id=45&serno=7b5fa701-d5b7-47cf-9297-c5d31257703a,2
10018030009,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169531825299656704&type=s&id=45&serno=cbb1d23b-62cb-401a-b626-96a974451446,1
10018030009,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169531825299656704&type=s&id=45&serno=cbb1d23b-62cb-401a-b626-96a974451446,2
10018030024,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169531711495606272&type=s&id=45&serno=b202d9d0-b898-4e1e-b3a0-d8e417cacaa5,1
10018030024,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169531711495606272&type=s&id=45&serno=b202d9d0-b898-4e1e-b3a0-d8e417cacaa5,2
10018030007,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169531386948751360&type=s&id=45&serno=ae3724c7-bd72-43ee-9397-365b9200c40e,1
10018030007,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169531386948751360&type=s&id=45&serno=ae3724c7-bd72-43ee-9397-365b9200c40e,2
10018030006,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169531237732192256&type=s&id=45&serno=34b2ef8e-206c-414c-ba45-51d4eefd760b,1
10018030006,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169531237732192256&type=s&id=45&serno=34b2ef8e-206c-414c-ba45-51d4eefd760b,2
10018030008,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169531046656479232&type=s&id=45&serno=ffee91a5-1080-4c91-9ee5-16482810bb69,1
10018030008,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169531046656479232&type=s&id=45&serno=ffee91a5-1080-4c91-9ee5-16482810bb69,2
10018030003,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169530659702575104&type=s&id=45&serno=218e17bf-8452-48e4-8a47-ea893046e520,1
10018030003,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169530659702575104&type=s&id=45&serno=218e17bf-8452-48e4-8a47-ea893046e520,2
10018030001,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169530552169009152&type=s&id=45&serno=ab8a1a1c-b805-4d72-809c-2ca00e02a60a,1
10018030001,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169530552169009152&type=s&id=45&serno=ab8a1a1c-b805-4d72-809c-2ca00e02a60a,2
10018030013,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169530298111627264&type=s&id=45&serno=ef5700b1-bf32-4b3e-8dbc-307ecedc3e20,1
10018030013,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169530298111627264&type=s&id=45&serno=ef5700b1-bf32-4b3e-8dbc-307ecedc3e20,2
10018030010,tw.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169530012932509696&type=s&id=45&serno=c8685f85-6177-4bd9-a2bc-fc41e3871b14,1
10018030010,en.all,https://119.hccg.gov.tw/chhcfd/app/data/doc?module=evacuationMap&detailNo=1169530012932509696&type=s&id=45&serno=c8685f85-6177-4bd9-a2bc-fc41e3871b14,2
